Lat,Long,Confirmed,Deaths,Recovered,cluster
23.8298,108.7881,254,2,252,2
12.9843,-61.2872,12,0,1,2
40.0,-100.0,608878,30780,47763,1
-18.766947,46.869107,2512,26,1057,2
11.8037,-15.1804,0,0,0,2
39.549,116.1306,328,6,0,2
7.9465,-1.0232,24248,135,19831,2
35.7452,95.9956,18,0,18,2
-16.2902,-63.5887,210,15,2,2
23.8298,108.7881,254,2,252,2
18.0425,-63.0548,0,0,0,2
13.4432,-15.3101,0,0,0,2
42.7339,25.4858,1234,54,197,2
16.265,-61.551,174,14,157,2
37.5777,112.2922,168,0,134,2
55.1694,23.8813,1438,41,467,2
17.607789,8.081666,696,29,350,2
12.2383,-1.5616,0,0,0,2
-1.9403,29.8739,153,0,84,2
39.0742,21.8243,3237,189,1374,2
47.14,9.55,1,0,1,2
15.2,-86.2419,2,0,0,2
11.8251,42.5903,2914,20,1241,2
15.1794,39.7823,39,0,39,2
-9.19,-75.0152,326326,11870,217111,1
21.0079,-10.9408,8,1,6,2
-0.0236,37.9062,172,6,7,2
-20.348404,57.552152,0,0,0,2
52.1326,5.2913,34134,3916,0,2
-33.8688,151.2093,4,0,2,2
9.9456,-9.6966,0,0,0,2
33.223191,43.679291,6439,205,3156,2
12.865416,-85.207229,0,0,0,2
40.1824,116.4142,929,9,762,2
37.2692,106.1655,75,0,75,2
35.9375,14.3754,0,0,0,2
-4.0383,21.7587,0,0,0,2
9.3077,2.3158,244,3,148,2
46.8182,8.2275,652,4,4,2
24.2155,-12.8858,6,0,5,2
21.69400000000001,-71.7979,0,0,0,2
-0.228,15.8277,3038,51,756,2
51.165691,10.451526,2078,3,25,2
53.1355,-57.6604,257,3,0,2
19.85627,102.495496,19,0,18,2
-20.348404,57.552152,343,10,331,2
37.8957,114.9042,9,0,0,2
44.682,-63.7443,1061,62,0,2
-14.235,-51.9253,190137,13240,78424,1
34.802075,38.99681500000001,0,0,0,2
12.879721,121.774017,14669,886,3412,2
15.7835,-90.2308,900,24,101,2
40.463667,-3.74922,6,0,2,2
41.1129,85.2401,76,3,73,2
27.5142,90.4336,5,0,2,2
41.1129,85.2401,76,3,73,2
1.6508,10.2679,0,0,0,2
53.1424,-7.6921,223,2,5,2
-1.9403,29.8739,314,0,216,2
-22.3285,24.6849,0,0,0,2
19.3133,-81.2546,94,1,55,2
42.602636,20.902977,6917,169,3753,2
40.463667,-3.74922,212917,24275,108947,1
13.1939,-59.5432,108,7,94,2
41.20438,74.766098,0,0,0,2
3.848,11.5021,12592,313,10100,2
-12.8275,45.166244,1587,20,894,2
12.9843,-61.2872,0,0,0,2
50.8333,4.469936,64627,9808,17347,2
46.1512,14.9955,1492,109,1359,2
9.145,40.4897,9,0,0,2
23.8298,108.7881,254,2,250,2
53.7267,-127.6476,0,0,0,2
15.415,-61.371,16,0,13,2
-8.874217,125.727539,24,0,0,2
